token, fname, lname, job, city, country
8821,Marion,Anderson,activist,Ocho Rios,Jamaica
8822,Gabby,Banks,mix engineer,Paris,France
8823,Mark,Brooks,percussionist,Berlin,DE
8824,Linda,Jones,keyboard player,Ocho Rios,Jamaica
8825,Eddie,White,mix engineer,Ocho Rios,Jamaica
8826,Eddie,Chambers,farmer,Los Angeles,USA
8827,Mighty,28,designer,New York,USA
8828,Linda,Clarke,hustler,Salvador,Brazil
8829,Bertie,Black,box lifter,Ocho Rios,Jamaica
8830,Mark,Stephens,selectah,Montego Bay,Jamaica
8831,Cedella,Banton,deejay,New York,USA
8832,Cameron,White,mix engineer,Trinidad & Tobago,Trinidad & Tobago
8833,Mickey,Hyatt,keyboard player,Manchester,UK
8834,Val,Johnson,designer,Dakar,Senegal
8835,Jennifer,Anderson,guitarist,Manchester,UK
8836,Lee,Stephens,dancer,San Francisco,USA
8837,Cedella,Mystic,philosopher,San Francisco,USA
8838,Noel,Davidson,percussionist,Negril,Jamaica
8839,Lee,Whales,mix engineer,Salvador,Brazil
8840,Taniyah,Chung,painter,Montego Bay,Jamaica
8841,Jennifer,Forbes,dread maker,Los Angeles,USA
8842,Donavan,Wallace,cooker,Los Angeles,USA
8843,Angel,Lawrence,architect,Negril,Jamaica
8844,Winnie,Ward,doctor,Mexico City,Mexico
8845,Ruby,EastWood,grower,Negril,Jamaica
8846,Desmond,Lion,doctor,New York,USA
8847,Val,Black,percussionist,Ocho Rios,Jamaica
8848,Clive,Sterling,writter,Manchester,UK
8849,Casey,Wonder,cooker,St. Ann,Jamaica
8850,Mark,Green,activist,Montego Bay,Jamaica
8851,Junior,Lion,designer,St. Ann,Jamaica
8852,Horace,Palmer,writter,Birmingham,UK
8853,Jude,Black,bassist,Mexico City,Mexico
8854,Kaleisha,Judah,painter,London,UK
8855,Casey,Irie,keyboard player,San Francisco,USA
8856,Miss,Tucker,grower,São Luís,Brazil
8857,Gabby,Star,journalist,St. Ann,Jamaica
8858,Lloyd,Prophet,athlete,Salvador,Brazil
8859,Tony,Lion,artisan,Kingston,Jamaica
8860,Angel,Palmer,cooker,Virgin Islands,Virgin Islands
8861,Bagga,Vibes,deejay,Panama,Panama
8862,Taniyah,Wallace,teacher,Salvador,Brazil
8863,Izzy,Cooper,movie star,Lalibela,Ethiopia
8864,Daryl,Cooper,dancer,San Diego,USA
8865,Izzy,Burton,driver,London,UK
8866,Izzy,Vernon,dread maker,Birmingham,UK
8867,Kelly,Sterling,percussionist,San Francisco,USA
8868,Willy,EastWood,driver,Ocho Rios,Jamaica
8869,Rickie,Jarret,percussionist,Montego Bay,Jamaica
8870,Bertie,Banks,painter,Kingston,Jamaica
8871,Don,Henderson,painter,Spanish Town,Jamaica
8872,Chevelle,Fisher,mix engineer,Kingston,Jamaica
8873,Eddie,Cooper,teacher,Montego Bay,Jamaica
8874,Aayla,Fyah,writter,Ocho Rios,Jamaica
8875,Don,Vernon,developer,Montego Bay,Jamaica
8876,Bertie,Forrest,philosopher,New York,USA
8877,Donavan,Gibson,movie star,Dakar,Senegal
8878,Lioness,Ruler,story teller,Negril,Jamaica
8879,Kaleisha,Warren,designer,Ocho Rios,Jamaica
8880,Jackie,Cooper,architect,Birmingham,UK
8881,Lloyd,Love,farmer,Spanish Town,Jamaica
8882,Ruby,Wallace,percussionist,Spanish Town,Jamaica
8883,Chloe,Vibes,guitarist,Spanish Town,Jamaica
8884,Chevelle,Rocky,artisan,San Jose,Costa Rica
8885,Clive,Wonder,doctor,Ocho Rios,Jamaica
8886,Jackie,I,welder,Ocho Rios,Jamaica
8887,Mark,Prophet,producer,Bristol,UK
8888,Angel,McKenzie,painter,Spanish Town,Jamaica
8889,Hopeton,Green,grower,Spanish Town,Jamaica
8890,Marion,Killah,writter,Montego Bay,Jamaica
8891,Rickie,Tuffy,producer,Spanish Town,Jamaica
8892,Winnie,Prophet,architect,Miami,USA
8893,Tony,Winner,developer,Negril,Jamaica
8894,Clive,Crystal,farmer,Kingston,Jamaica
8895,Taylor,London,philosopher,San Diego,USA
8896,Izzy,Fisher,bassist,New York,USA
8897,Francis,Pryce,philosopher,Montego Bay,Jamaica
8898,Leroy,Lewis,story teller,Montego Bay,Jamaica
8899,Ray,Green,painter,St. Ann,Jamaica
8900,Eddie,Rodriguez,horns player,Spanish Town,Jamaica
8901,Ray,Jarret,horns player,Negril,Jamaica
8902,Jean,Wong,selectah,New York,USA
8903,Noel,McKenzie,dealer,Montego Bay,Jamaica
8904,Linda,Bailey,horns player,Trinidad & Tobago,Trinidad & Tobago
8905,Kenroy,Lewis,designer,London,UK
8906,Ranking,Anderson,welder,Negril,Jamaica
8907,Cameron,Jones,trader,Negril,Jamaica
8908,Tony,Powell,selectah,Montego Bay,Jamaica
8909,Chloe,Tuffy,driver,Negril,Jamaica
8910,Francis,Whales,farmer,Ocho Rios,Jamaica
8911,Ollie,Palmer,guitarist,Toronto,Canada
8912,Jerry,Livingston,deejay,Trinidad & Tobago,Trinidad & Tobago
8913,Chris,Sinclair,keyboard player,Kingston,Jamaica
8914,Vic,Fisher,cooker,Mexico City,Mexico
8915,Jada,Forrest,poet,Spanish Town,Jamaica
8916,Desmond,Edward,hustler,Accra,Ghana
8917,Ernie,Ranks,writter,London,UK
8918,Kaleisha,Hyatt,painter,Havana,Cuba
8919,Rickie,Forrest,dread maker,Miami,USA
8920,Jah,Haynes,movie star,Negril,Jamaica
8921,Jerry,Youth,promoter,Negril,Jamaica
8922,Miss,Smokey,mix engineer,Negril,Jamaica
8923,Leroy,Clarke,artisan,Ocho Rios,Jamaica
8924,Connie,Grant,photographer,Birmingham,UK
8925,Vinnie,Forbes,rodie,New York,USA
8926,Don,Levi,architect,Birmingham,UK
8927,General,Hylton,designer,Montego Bay,Jamaica
8928,Ollie,Jones,activist,Addis Abeba,Ethiopia
8929,Noel,Lawson,welder,Negril,Jamaica
8930,Daddy,Kultcha,selectah,Dakar,Senegal
8931,Gene,Powell,dancer,Toronto,Canada
8932,Ras,Beckford,driver,Luanda,Angola
8933,Chance,EastWood,poet,Lalibela,Ethiopia
8934,Courtney,Jackson,movie star,Ocho Rios,Jamaica
8935,Jada,Tuffy,guitarist,London,UK
8936,Courtney,Trader,dancer,Salvador,Brazil
8937,Ollie,Francis,horns player,New York,USA
8938,Kimberley,Spirit,trader,Toronto,Canada
8939,Bagga,Gardner,rodie,St. Ann,Jamaica
8940,Andy,Black,farmer,St. Ann,Jamaica
8941,Ellis,Beckford,painter,Havana,Cuba
8942,Lloyd,Asher,dealer,Lisbon,Portugal
8943,Jess,Lawson,developer,St. Ann,Jamaica
8944,Big,Ward,poet,New York,USA
8945,Courtney,Campbell,teacher,New York,USA
8946,Queen,Bull,painter,Ocho Rios,Jamaica
8947,Mel,30,horns player,Ocho Rios,Jamaica
8948,Chance,Silvera,athlete,Spanish Town,Jamaica
8949,Ernie,Hold,driver,New York,USA
8950,Mighty,White,grower,Lalibela,Ethiopia
8951,Alex,Champion,teacher,New York,USA
8952,Lee,Thompson,designer,Spanish Town,Jamaica
8953,Jess,Bear,photographer,London,UK
8954,Tony,Mystic,grower,Havana,Cuba
8955,Cedella,Watson,grower,Ocho Rios,Jamaica
8956,Bertie,Vibes,philosopher,Bristol,UK
8957,Taniyah,Bhing,movie star,New York,USA
8958,Horace,Stone,designer,St. Ann,Jamaica
8959,Adrian,Chambers,percussionist,Spanish Town,Jamaica
8960,Gabby,Whales,dread maker,London,UK
8961,Horace,Prophet,designer,Ocho Rios,Jamaica
8962,Don,Jackson,artisan,St. Ann,Jamaica
8963,Jude,Fisher,promoter,Montego Bay,Jamaica
8964,Clair,Killah,teacher,San Diego,USA
8965,Queen,Fuller,singer,Montego Bay,Jamaica
8966,Chance,Black,grower,Montego Bay,Jamaica
8967,Sista,Tucker,guitarist,Spanish Town,Jamaica
8968,Gabby,Smokey,dread maker,Kingston,Jamaica
8969,Junior,Grant,cooker,Montego Bay,Jamaica
8970,Taylor,Baker,singer,St. Ann,Jamaica
8971,Hopeton,Russell,welder,Manchester,UK
8972,Mickey,Warren,developer,San Diego,USA
8973,Ray,Cole,guitarist,Accra,Ghana
8974,Adrian,Black,dread maker,Bristol,UK
8975,August,Judah,developer,Trinidad & Tobago,Trinidad & Tobago
8976,Cameron,Sterling,dancer,Luanda,Angola
8977,Mel,Winner,welder,Montego Bay,Jamaica
8978,Big,Brooks,percussionist,Salvador,Brazil
8979,Linda,Reid,doctor,Miami,USA
8980,Courtney,Lawrence,painter,Havana,Cuba
8981,Francis,Ward,hustler,Kingston,Jamaica
8982,Cedella,Warren,activist,Ocho Rios,Jamaica
8983,Glen,Champion,drummer,Negril,Jamaica
8984,Leslie,McKenzie,writter,Salvador,Brazil
8985,Ollie,Love,keyboard player,Lalibela,Ethiopia
8986,Willy,Jones,architect,Montego Bay,Jamaica
8987,General,Watson,cooker,New York,USA
8988,Gene,Anderson,story teller,New York,USA
8989,Phil,Williams,poet,Virgin Islands,Virgin Islands
8990,Jackie,Echo,box lifter,New York,USA
8991,Taylor,Star,trader,Kingston,Jamaica
8992,Natty,Burton,activist,St. Ann,Jamaica
8993,Horace,Stephens,cooker,Bristol,UK
8994,Ernie,Brooks,athlete,San Jose,Costa Rica
8995,Ashley,Gardner,dealer,Spanish Town,Jamaica
8996,Shelly,Powell,keyboard player,Accra,Ghana
8997,Ellis,Brooks,architect,London,UK
8998,Bunny,Star,box lifter,Panama,Panama
8999,Chris,Silvera,writter,Lisbon,Portugal
9000,Mighty,Powell,artisan,Kingston,Jamaica
9001,Mickey,Livingston,philosopher,Negril,Jamaica
9002,Reggie,Ward,producer,London,UK
9003,Brooke,I,rodie,New York,USA
9004,Jerry,Bennett,writter,Manchester,UK
9005,Noel,Vernon,percussionist,St. Ann,Jamaica
9006,Shannon,White,rodie,London,UK
9007,Ali,Palmer,rodie,Negril,Jamaica
9008,Morgan,Whales,story teller,Luanda,Angola
9009,Mighty,Fuller,architect,New York,USA
9010,Ernie,I,journalist,Addis Abeba,Ethiopia
9011,Ketty,Hyatt,photographer,Birmingham,UK
9012,Chance,Gibson,percussionist,Ocho Rios,Jamaica
9013,Stevie,Crystal,trader,Birmingham,UK
9014,Winnie,Campbell,keyboard player,Ocho Rios,Jamaica
9015,Miss,Trader,bassist,London,UK
9016,Jean,Tuffy,deejay,San Francisco,USA
9017,Tony,London,drummer,London,UK
9018,Cherry,Brown,hustler,San Francisco,USA
9019,Desmond,Brooks,movie star,Dakar,Senegal
9020,Val,Henderson,writter,St. Ann,Jamaica
9021,Benny,Winner,horns player,Montego Bay,Jamaica
9022,Courtney,Judah,photographer,Ocho Rios,Jamaica
9023,Jackie,Reid,journalist,Kingston,Jamaica
9024,Ollie,Smith,drummer,Negril,Jamaica
9025,Lee,Anderson,teacher,Trinidad & Tobago,Trinidad & Tobago
9026,Leslie,Forbes,doctor,São Paulo,Brazil
9027,Casey,Jarret,trader,Kingston,Jamaica
9028,Jah,West,journalist,Trinidad & Tobago,Trinidad & Tobago
9029,Benny,Powell,trader,St. Ann,Jamaica
9030,Sista,Gibson,horns player,Manchester,UK
9031,Jess,Francis,photographer,Kingston,Jamaica
9032,Willy,Chung,designer,Ocho Rios,Jamaica
9033,Ketty,Tucker,photographer,Montego Bay,Jamaica
9034,Bagga,Bear,poet,Birmingham,UK
9035,Francis,Gibson,singer,San Andres,Colombia
9036,Zekiah,Chin,percussionist,Kingston,Jamaica
9037,Gene,Hyatt,keyboard player,Spanish Town,Jamaica
9038,Ranking,Jones,trader,San Jose,Costa Rica
9039,Glen,Lawrence,percussionist,Virgin Islands,Virgin Islands
9040,Adrian,Collins,welder,London,UK
9041,Miss,Powell,story teller,Ocho Rios,Jamaica
9042,Bagga,Wallace,mix engineer,Kingston,Jamaica
9043,Leroy,Winner,doctor,Virgin Islands,Virgin Islands
9044,Val,Asher,producer,London,UK
9045,Likkle,Gibson,activist,Salvador,Brazil
9046,Andy,Bailey,trader,São Paulo,Brazil
9047,Courtney,I,journalist,Montego Bay,Jamaica
9048,Lou,Irie,keyboard player,Miami,USA
9049,Ricky,Rodriguez,developer,Negril,Jamaica
9050,Ray,31,box lifter,New York,USA
9051,Vinnie,Chung,painter,Negril,Jamaica
9052,Kenroy,Banks,selectah,Kingston,Jamaica
9053,Lee,Beckford,designer,Montego Bay,Jamaica
9054,Chloe,Ward,dealer,Amsterdan,NL
9055,Chris,Pryce,activist,St. Ann,Jamaica
9056,Jada,Grant,guitarist,Negril,Jamaica
9057,Queen,West,artisan,Virgin Islands,Virgin Islands
9058,Chloe,Silvera,trader,San Diego,USA
9059,Ernie,Henderson,teacher,Manchester,UK
9060,General,Gardner,photographer,London,UK
9061,Rickie,Burton,rodie,Negril,Jamaica
9062,General,Jackson,movie star,Montego Bay,Jamaica
9063,Gene,22,painter,Luanda,Angola
9064,Daddy,Vibes,producer,Lalibela,Ethiopia
9065,Bertie,Tuffy,driver,Montego Bay,Jamaica
9066,Willy,Stone,movie star,Montego Bay,Jamaica
9067,Ricky,Prophet,horns player,Kingston,Jamaica
9068,Zekiah,Moore,hustler,Negril,Jamaica
9069,Rickie,Fyah,dancer,Addis Abeba,Ethiopia
9070,Aayla,Lawson,percussionist,Montego Bay,Jamaica
9071,Jean,Bhing,singer,Montego Bay,Jamaica
9072,Mickey,Chambers,drummer,San Jose,Costa Rica
9073,Erin,Wallace,architect,Lalibela,Ethiopia
9074,Winnie,Jarret,designer,New York,USA
9075,Connie,Banton,trader,Kingston,Jamaica
9076,Ernie,Whales,doctor,London,UK
9077,Willy,Bear,movie star,St. Ann,Jamaica
9078,Francis,Bull,dread maker,St. Ann,Jamaica
9079,Jah,Spirit,dancer,Salvador,Brazil
9080,Erin,Banton,painter,Ocho Rios,Jamaica
9081,Judy,Kultcha,producer,Paris,France
9082,Reggie,Smith,selectah,Montego Bay,Jamaica
9083,Miss,Stephens,philosopher,Spanish Town,Jamaica
9084,Ollie,Ross,mix engineer,San Francisco,USA
9085,Gabby,Crystal,architect,Negril,Jamaica
9086,Ketty,Bennett,dealer,Kingston,Jamaica
9087,Queen,Moore,doctor,Rio de Janeiro,Brazil
9088,Likkle,Ruler,designer,Dakar,Senegal
9089,Ashley,Richardson,writter,Paris,France
9090,Benny,Lewis,photographer,Spanish Town,Jamaica
9091,Ernie,Bhing,singer,St. Ann,Jamaica
9092,Shannon,Banton,hustler,St. Ann,Jamaica
9093,Queen,Higgins,trader,Mexico City,Mexico
9094,Vinnie,Watson,journalist,Toronto,Canada
9095,Ricky,Green,hustler,San Francisco,USA
9096,Clive,Fisher,developer,Amsterdan,NL
9097,Kelly,Hylton,cooker,Spanish Town,Jamaica
9098,Andy,Sinclair,bassist,Paris,France
9099,Morgan,London,designer,Lisbon,Portugal
9100,Leslie,Stone,driver,Addis Abeba,Ethiopia
9101,Leroy,Russell,doctor,London,UK
9102,Phil,Ranks,hustler,Trinidad & Tobago,Trinidad & Tobago
9103,Courtney,Star,activist,Manchester,UK
9104,Judy,Higgins,activist,Negril,Jamaica
9105,Linda,Ruler,deejay,St. Ann,Jamaica
9106,Eddie,Trader,rodie,Montego Bay,Jamaica
9107,Taylor,Campbell,poet,Addis Abeba,Ethiopia
9108,Lioness,Bull,horns player,Kingston,Jamaica
9109,Tony,Brown,developer,Birmingham,UK
9110,Alex,Richardson,designer,Montego Bay,Jamaica
9111,Delroy,Livingston,bassist,Montego Bay,Jamaica
9112,Ollie,Bennett,developer,Montego Bay,Jamaica
9113,Ricky,Gardner,photographer,Negril,Jamaica
9114,Judy,Mystic,box lifter,São Paulo,Brazil
9115,Gabby,Forrest,poet,Spanish Town,Jamaica
9116,Angel,Davis,journalist,Kingston,Jamaica
9117,Vic,Stephens,selectah,Negril,Jamaica
9118,Randy,Juice,movie star,Montego Bay,Jamaica
9119,Daddy,Collins,poet,Spanish Town,Jamaica
9120,Donavan,Cole,photographer,Addis Abeba,Ethiopia
9121,Jean,Ross,teacher,Berlin,DE
9122,Jennifer,Watson,hustler,Paris,France
9123,Kaleisha,Rodriguez,bassist,Luanda,Angola
9124,Horace,Ward,developer,Dakar,Senegal
9125,Ricky,I,architect,Ocho Rios,Jamaica
9126,Vinnie,Star,photographer,New York,USA
9127,Lee,Silvera,developer,Ocho Rios,Jamaica
9128,Clive,Vernon,journalist,Kingston,Jamaica
9129,Francis,Ford,mix engineer,San Andres,Colombia
9130,Likkle,Rodriguez,farmer,New York,USA
9131,Bertie,Silvera,activist,Virgin Islands,Virgin Islands
9132,Rickie,Trader,dancer,Paris,France
9133,Phil,Echo,cooker,Dakar,Senegal
9134,Mel,Champion,farmer,St. Ann,Jamaica
9135,Gabby,Anderson,philosopher,St. Ann,Jamaica
9136,Rickie,Silvera,driver,Dakar,Senegal
9137,Delroy,Davidson,designer,Luanda,Angola
9138,Daddy,Davidson,teacher,Ocho Rios,Jamaica
9139,Chance,Henderson,keyboard player,Spanish Town,Jamaica
9140,Lee,Davidson,welder,Kingston,Jamaica
9141,Lloyd,Rocky,doctor,London,UK
9142,Erin,Crystal,welder,Havana,Cuba
9143,Gene,Bhing,philosopher,Ocho Rios,Jamaica
9144,Don,Judah,hustler,Kingston,Jamaica
9145,Junior,Warren,movie star,Ocho Rios,Jamaica
9146,Ras,McKenzie,designer,Kingston,Jamaica
9147,Ollie,Youth,story teller,Salvador,Brazil
9148,Courtney,Higgins,selectah,Accra,Ghana
9149,Jerry,EastWood,hustler,Los Angeles,USA
9150,Chloe,Chin,photographer,Mexico City,Mexico
9151,Val,Warriah,cooker,Birmingham,UK
9152,Shannon,Bhing,percussionist,Kingston,Jamaica
9153,Leroy,Grant,journalist,St. Ann,Jamaica
9154,Ranking,Warriah,bassist,London,UK
9155,Jerry,Spirit,driver,Miami,USA
9156,Noel,Mystic,painter,Ocho Rios,Jamaica
9157,Jude,Watson,bassist,Montego Bay,Jamaica
9158,August,Black,rodie,Kingston,Jamaica
9159,Miss,Kultcha,cooker,London,UK
9160,Jennifer,Lawrence,drummer,Manchester,UK
9161,Tony,Levi,poet,Ocho Rios,Jamaica
9162,Ketty,Davis,drummer,St. Ann,Jamaica
9163,Leroy,Rodriguez,horns player,Addis Abeba,Ethiopia
9164,Morgan,Jacobs,story teller,Ocho Rios,Jamaica
9165,Kimberley,Brown,deejay,Spanish Town,Jamaica
9166,Zekiah,Banks,journalist,Spanish Town,Jamaica
9167,Alex,Echo,singer,Kingston,Jamaica
9168,Val,Smith,developer,London,UK
9169,Danny,Green,bassist,St. Ann,Jamaica
9170,Jean,Reid,promoter,Spanish Town,Jamaica
9171,Vic,Gibson,guitarist,Spanish Town,Jamaica
9172,Mighty,Black,poet,Montego Bay,Jamaica
9173,Ashley,Buchanan,bassist,St. Ann,Jamaica
9174,Lee,Chung,rodie,San Francisco,USA
9175,Noel,Asher,singer,Soweto,South Africa
9176,Queen,Palmer,teacher,Spanish Town,Jamaica
9177,Big,Williams,dancer,Ocho Rios,Jamaica
9178,General,Winner,selectah,Mexico City,Mexico
9179,Randy,Tuffy,cooker,São Luís,Brazil
9180,Bagga,Davidson,selectah,New York,USA
9181,Jackie,Buchanan,producer,Ocho Rios,Jamaica
9182,Jess,Higgins,journalist,Addis Abeba,Ethiopia
9183,Mark,McKenzie,horns player,Ocho Rios,Jamaica
9184,Kaleisha,Hylton,percussionist,Paris,France
9185,Noel,Sterling,dealer,Paris,France
9186,Mighty,Brooks,guitarist,Paris,France
9187,Chris,Youth,painter,London,UK
9188,Lee,Spirit,grower,New York,USA
9189,August,Tuffy,farmer,Kingston,Jamaica
9190,Cherry,Smokey,bassist,Montego Bay,Jamaica
9191,Judy,Vibez,teacher,Montego Bay,Jamaica
9192,Kaleisha,Fyah,producer,Toronto,Canada
9193,Morgan,Moore,drummer,St. Ann,Jamaica
9194,Leslie,Richardson,guitarist,Spanish Town,Jamaica
9195,Jah,Champion,activist,Los Angeles,USA
9196,Lioness,Collins,journalist,Montego Bay,Jamaica
9197,Danny,Buchanan,movie star,St. Ann,Jamaica
9198,Jennifer,Vibez,grower,Toronto,Canada
9199,Gabby,Wong,grower,Miami,USA
9200,Ruby,White,dread maker,Lisbon,Portugal
9201,Courtney,Stephens,selectah,Negril,Jamaica
9202,Adrian,Bailey,mix engineer,Kingston,Jamaica
9203,Leroy,West,deejay,San Andres,Colombia
9204,Miss,Forrest,singer,Accra,Ghana
9205,Courtney,Spirit,designer,Ocho Rios,Jamaica
9206,Francis,Tuffy,poet,Panama,Panama
9207,Lloyd,Wonder,singer,Montego Bay,Jamaica
9208,Lou,Vibes,artisan,Dakar,Senegal
9209,Courtney,Lewis,driver,San Francisco,USA
9210,Ruby,Cooper,developer,Miami,USA
9211,General,Banks,dread maker,Kingston,Jamaica
9212,August,Warriah,dancer,Havana,Cuba
9213,Lee,Sterling,percussionist,London,UK
9214,Alex,Anderson,guitarist,London,UK
9215,Adrian,Champion,story teller,Montego Bay,Jamaica
9216,Ali,Campbell,box lifter,Bristol,UK
9217,Connie,Judah,designer,London,UK
9218,Mark,Bull,guitarist,Montego Bay,Jamaica
9219,Reggie,Johnson,athlete,Spanish Town,Jamaica
9220,Daryl,Silvera,philosopher,St. Ann,Jamaica
9221,Willy,Wise,dealer,Montego Bay,Jamaica
9222,Leslie,Davis,keyboard player,St. Ann,Jamaica
9223,Ketty,Black,dancer,Ocho Rios,Jamaica
9224,Lee,Fyah,philosopher,Salvador,Brazil
9225,Taniyah,Forrest,architect,St. Ann,Jamaica
9226,Delroy,Haynes,painter,São Paulo,Brazil
9227,Hopeton,Gibson,dancer,Kingston,Jamaica
9228,Val,Haynes,dread maker,Salvador,Brazil
9229,Desmond,Higgins,designer,New York,USA
9230,Don,Lawrence,singer,Spanish Town,Jamaica
9231,Don,Wong,bassist,St. Ann,Jamaica
9232,Kimberley,Bull,photographer,Manchester,UK
9233,Erin,Cole,architect,Spanish Town,Jamaica
9234,Bertie,Lewis,box lifter,Accra,Ghana
9235,Linda,Lawrence,dread maker,Negril,Jamaica
9236,Ollie,Smokey,developer,Havana,Cuba
9237,Daddy,Echo,poet,London,UK
9238,Marion,Warriah,photographer,Lisbon,Portugal
9239,Jean,Rodriguez,singer,Virgin Islands,Virgin Islands
9240,Reggie,West,story teller,Kingston,Jamaica
9241,August,Lawson,welder,London,UK
9242,Erin,Livingston,bassist,Spanish Town,Jamaica
9243,Kaleisha,Smith,athlete,San Francisco,USA
9244,Glen,Banks,dread maker,Kingston,Jamaica
9245,Courtney,Vibez,dealer,St. Ann,Jamaica
9246,Vinnie,Hold,designer,St. Ann,Jamaica
9247,Taniyah,Warren,developer,London,UK
9248,Winnie,Nelson,grower,St. Ann,Jamaica
9249,Judy,Collins,promoter,St. Ann,Jamaica
9250,Donavan,Forrest,producer,Harare,Zimbabwe
9251,Sammy,Jackson,story teller,St. Ann,Jamaica
9252,Natty,Sinclair,selectah,Kingston,Jamaica
9253,Ruby,Bhing,percussionist,St. Ann,Jamaica
9254,Steff,Sterling,grower,New York,USA
9255,Ruby,Jarret,drummer,Berlin,DE
9256,Vic,Bennett,cooker,London,UK
9257,Willy,Smokey,developer,St. Ann,Jamaica
9258,Tony,Prophet,trader,St. Ann,Jamaica
9259,Gabby,Vibes,welder,San Andres,Colombia
9260,Courtney,Ward,keyboard player,Montego Bay,Jamaica
9261,Bertie,Warriah,dancer,Montego Bay,Jamaica
9262,Gabby,Edward,keyboard player,St. Ann,Jamaica
9263,Benny,Watson,architect,Bristol,UK
9264,Judy,Francis,architect,Ocho Rios,Jamaica
9265,Chloe,Hold,selectah,Kingston,Jamaica
9266,Judy,Wallace,dealer,New York,USA
9267,Lloyd,Jarret,architect,San Francisco,USA
9268,Sammy,Baker,teacher,San Diego,USA
9269,Ellis,Ranks,doctor,St. Ann,Jamaica
9270,Bunny,McKenzie,poet,Negril,Jamaica
9271,Leslie,Cole,producer,Montego Bay,Jamaica
9272,Morgan,Haynes,athlete,New York,USA
9273,Reggie,Collins,grower,Spanish Town,Jamaica
9274,Tony,Sterling,drummer,Havana,Cuba
9275,Ras,Ruler,journalist,São Luís,Brazil
9276,Ellis,Edward,guitarist,New York,USA
9277,Steff,Powell,rodie,Negril,Jamaica
9278,Bertie,Whales,selectah,Miami,USA
9279,Sista,Fuller,doctor,London,UK
9280,Vic,Warriah,philosopher,St. Ann,Jamaica
9281,Tony,Fuller,activist,San Jose,Costa Rica
9282,Mickey,Campbell,driver,St. Ann,Jamaica
9283,Gene,Henderson,trader,New York,USA
9284,Sammy,Jones,trader,Virgin Islands,Virgin Islands
9285,Shelly,Livingston,singer,Addis Abeba,Ethiopia
9286,Chance,Forbes,dealer,Spanish Town,Jamaica
9287,Courtney,Tucker,grower,New York,USA
9288,Ollie,Anderson,driver,Kingston,Jamaica
9289,Desmond,London,movie star,Montego Bay,Jamaica
9290,Likkle,Haynes,drummer,London,UK
9291,Lee,Palmer,grower,São Luís,Brazil
9292,Lou,Champion,singer,Kingston,Jamaica
9293,General,Warren,grower,Kingston,Jamaica
9294,Val,Buchanan,driver,St. Ann,Jamaica
9295,Chris,Ward,journalist,São Luís,Brazil
9296,Erin,Wonder,movie star,Dakar,Senegal
9297,Clive,Forrest,percussionist,Kingston,Jamaica
9298,Bertie,Lion,philosopher,St. Ann,Jamaica
9299,Leslie,Rodriguez,bassist,Trinidad & Tobago,Trinidad & Tobago
9300,Marion,Forrest,grower,Accra,Ghana
9301,Ricky,Higgins,trader,Havana,Cuba
9302,Gene,Bailey,welder,São Luís,Brazil
9303,Willy,Irie,philosopher,Ocho Rios,Jamaica
9304,Taylor,Kultcha,deejay,Dakar,Senegal
9305,Jah,London,producer,Soweto,South Africa
9306,Lee,Brown,drummer,Negril,Jamaica
9307,Willy,Winner,selectah,London,UK
9308,Gene,Lawson,singer,Kingston,Jamaica
9309,Chance,Nelson,horns player,St. Ann,Jamaica
9310,Kimberley,Henderson,mix engineer,New York,USA
9311,Aayla,Williams,poet,New York,USA
9312,Jerry,Chung,activist,London,UK
9313,Lioness,Nelson,designer,Negril,Jamaica
9314,Casey,Chambers,drummer,Kingston,Jamaica
9315,Chloe,Gardner,mix engineer,Montego Bay,Jamaica
9316,Lioness,Haynes,painter,Montego Bay,Jamaica
9317,Daryl,Green,painter,Negril,Jamaica
9318,Kelly,Lawrence,producer,Negril,Jamaica
9319,Connie,Wonder,guitarist,Negril,Jamaica
